Carga Horária,Categoria da Situação,Código da Matrícula,Cor/Raça,Data de Início do Ciclo,Data de Fim Previsto do Ciclo,Faixa Etária,Fator Esforço Curso,Idade,Instituição,Mês de Ocorrência da Situação,Região,Renda Familiar,Sexo,Turno,UF,Unidade de Ensino
4560,Concluintes,67480834,branca,2016-03-07,2018-12-28,20 a 24 anos,1.067,21.0,CPII,2021-04-19,Região Sudeste,"0,5<RFP<=1,0",Feminino,Noturno,RJ,Campus Humaitá II
4560,Concluintes,85625613,branca,2018-04-06,2021-02-06,20 a 24 anos,1.067,21.0,CPII,2021-05-01,Região Sudeste,"0,5<RFP<=1,0",Feminino,Noturno,RJ,Campus Humaitá II
4560,Evadidos,85626927,branca,2018-04-06,2021-02-06,15 a 19 anos,1.067,18.0,CPII,2021-02-01,Região Sudeste,"0<RFP<=0,5",Feminino,Noturno,RJ,Campus Humaitá II
4560,Concluintes,67480838,branca,2016-03-07,2018-12-28,20 a 24 anos,1.067,20.0,CPII,2021-04-14,Região Sudeste,"1,0<RFP<=1,5",Feminino,Noturno,RJ,Campus Humaitá II
4560,Concluintes,85625301,branca,2018-04-06,2021-02-06,15 a 19 anos,1.067,19.0,CPII,2021-06-01,Região Sudeste,"1,0<RFP<=1,5",Feminino,Noturno,RJ,Campus Humaitá II
4560,Concluintes,85630033,branca,2018-04-06,2021-02-06,15 a 19 anos,1.067,18.0,CPII,2021-04-01,Região Sudeste,"1,0<RFP<=1,5",Feminino,Noturno,RJ,Campus Humaitá II
4560,Evadidos,72876331,branca,2017-04-07,2019-12-21,20 a 24 anos,1.067,20.0,CPII,2021-07-01,Região Sudeste,"1,5<RFP<=2,5",Feminino,Noturno,RJ,Campus Humaitá II
4560,Concluintes,85564072,branca,2018-04-06,2021-02-06,20 a 24 anos,1.067,20.0,CPII,2021-04-01,Região Sudeste,"1,5<RFP<=2,5",Feminino,Noturno,RJ,Campus Humaitá II
4560,Concluintes,67482397,branca,2016-03-07,2018-12-28,20 a 24 anos,1.067,21.0,CPII,2021-04-12,Região Sudeste,"2,5<RFP<=3,5",Feminino,Noturno,RJ,Campus Humaitá II
4560,Concluintes,85625637,branca,2018-04-06,2021-02-06,15 a 19 anos,1.067,18.0,CPII,2021-05-01,Região Sudeste,"2,5<RFP<=3,5",Feminino,Noturno,RJ,Campus Humaitá II
4560,Concluintes,85626953,branca,2018-04-06,2021-02-06,15 a 19 anos,1.067,19.0,CPII,2021-07-01,Região Sudeste,Não declarada,Feminino,Noturno,RJ,Campus Humaitá II
4560,Concluintes,85767951,não declarada,2018-04-06,2021-02-06,20 a 24 anos,1.067,20.0,CPII,2021-04-01,Região Sudeste,Não declarada,Masculino,Vespertino,RJ,Campus Centro
4560,Concluintes,85769819,não declarada,2018-04-06,2021-02-06,15 a 19 anos,1.067,19.0,CPII,2021-07-01,Região Sudeste,Não declarada,Masculino,Vespertino,RJ,Campus Centro
4560,Concluintes,85769851,não declarada,2018-04-06,2021-02-06,15 a 19 anos,1.067,19.0,CPII,2021-04-01,Região Sudeste,Não declarada,Masculino,Vespertino,RJ,Campus Centro
4560,Concluintes,85563569,não declarada,2018-04-06,2021-02-06,15 a 19 anos,1.067,19.0,CPII,2021-04-01,Região Sudeste,Não declarada,Masculino,Vespertino,RJ,Campus Humaitá II
4560,Concluintes,85671471,não declarada,2018-04-06,2021-02-06,15 a 19 anos,1.067,19.0,CPII,2021-05-01,Região Sudeste,Não declarada,Masculino,Vespertino,RJ,Campus Niterói
4560,Concluintes,85769805,não declarada,2018-04-06,2021-02-06,15 a 19 anos,1.067,18.0,CPII,2021-07-01,Região Sudeste,"RFP>3,5",Masculino,Vespertino,RJ,Campus Centro
4560,Concluintes,85820894,não declarada,2018-04-06,2021-02-06,15 a 19 anos,1.067,19.0,CPII,2021-07-01,Região Sudeste,"RFP>3,5",Masculino,Vespertino,RJ,Campus Realengo II
3051,Evadidos,94337451,parda,2020-03-09,2022-12-23,20 a 24 anos,1.067,20.0,CPII,2021-07-01,Região Sudeste,"1,0<RFP<=1,5",Masculino,Matutino,RJ,Campus Humaitá II
4560,Concluintes,85777924,parda,2018-04-06,2021-02-06,20 a 24 anos,1.067,20.0,CPII,2021-07-01,Região Sudeste,"1,5<RFP<=2,5",Masculino,Matutino,RJ,Campus Realengo II
4560,Concluintes,85742741,parda,2018-04-06,2021-02-06,15 a 19 anos,1.067,18.0,CPII,2021-05-01,Região Sudeste,"1,5<RFP<=2,5",Masculino,Matutino,RJ,Campus Duque de Caxias
4560,Concluintes,87030830,parda,2018-04-06,2021-02-06,20 a 24 anos,1.067,20.0,CPII,2021-09-01,Região Sudeste,Não declarada,Masculino,Matutino,RJ,Campus Tijuca II
4560,Concluintes,85889238,parda,2018-04-06,2021-02-06,15 a 19 anos,1.067,19.0,CPII,2021-05-01,Região Sudeste,"RFP>3,5",Masculino,Matutino,RJ,Campus São Cristóvão III
4560,Concluintes,85777563,parda,2018-04-06,2021-02-06,15 a 19 anos,1.067,19.0,CPII,2021-07-01,Região Sudeste,"RFP>3,5",Masculino,Matutino,RJ,Campus Realengo II
4560,Concluintes,85743951,parda,2018-04-06,2021-02-06,15 a 19 anos,1.067,19.0,CPII,2021-05-01,Região Sudeste,"RFP>3,5",Masculino,Matutino,RJ,Campus Duque de Caxias
4560,Concluintes,85626947,parda,2018-04-06,2021-02-06,15 a 19 anos,1.067,19.0,CPII,2021-05-01,Região Sudeste,"0,5<RFP<=1,0",Masculino,Vespertino,RJ,Campus Niterói
4560,Concluintes,85933888,parda,2018-04-06,2021-02-06,20 a 24 anos,1.067,20.0,CPII,2021-05-01,Região Sudeste,"1,0<RFP<=1,5",Masculino,Vespertino,RJ,Campus São Cristóvão III
4560,Concluintes,85632081,parda,2018-04-06,2021-02-06,15 a 19 anos,1.067,18.0,CPII,2021-05-01,Região Sudeste,"1,0<RFP<=1,5",Masculino,Vespertino,RJ,Campus Niterói
4560,Concluintes,85633498,parda,2018-04-06,2021-02-06,15 a 19 anos,1.067,18.0,CPII,2021-05-01,Região Sudeste,"1,0<RFP<=1,5",Masculino,Vespertino,RJ,Campus Niterói
4560,Concluintes,85769647,parda,2018-04-06,2021-02-06,20 a 24 anos,1.067,20.0,CPII,2021-05-01,Região Sudeste,"1,5<RFP<=2,5",Masculino,Vespertino,RJ,Campus Centro
4560,Concluintes,85629951,parda,2018-04-06,2021-02-06,20 a 24 anos,1.067,20.0,CPII,2021-05-01,Região Sudeste,"1,5<RFP<=2,5",Masculino,Vespertino,RJ,Campus Niterói
4560,Concluintes,87031836,parda,2018-04-06,2021-02-06,20 a 24 anos,1.067,20.0,CPII,2021-09-01,Região Sudeste,"RFP>3,5",Masculino,Vespertino,RJ,Campus Tijuca II
4560,Concluintes,85742139,preta,2018-04-06,2021-02-06,15 a 19 anos,1.067,19.0,CPII,2021-05-01,Região Sudeste,"0,5<RFP<=1,0",Masculino,Matutino,RJ,Campus Duque de Caxias
4560,Concluintes,85820405,preta,2018-04-06,2021-02-06,15 a 19 anos,1.067,18.0,CPII,2021-06-01,Região Sudeste,"0,5<RFP<=1,0",Masculino,Vespertino,RJ,Campus Realengo II
4560,Concluintes,85630355,preta,2018-04-06,2021-02-06,15 a 19 anos,1.067,19.0,CPII,2021-05-01,Região Sudeste,"0,5<RFP<=1,0",Masculino,Vespertino,RJ,Campus Niterói
4560,Concluintes,85820023,preta,2018-04-06,2021-02-06,20 a 24 anos,1.067,20.0,CPII,2021-07-01,Região Sudeste,"0<RFP<=0,5",Masculino,Vespertino,RJ,Campus Realengo II
4560,Concluintes,85933654,preta,2018-04-06,2021-02-06,20 a 24 anos,1.067,20.0,CPII,2021-07-01,Região Sudeste,"1,5<RFP<=2,5",Masculino,Vespertino,RJ,Campus São Cristóvão III
2800,Concluintes,89925013,preta,2019-02-18,2021-12-20,15 a 19 anos,1.067,18.0,UFRRJ - CTUR,2021-12-01,Região Sudeste,"2,5<RFP<=3,5",Masculino,Vespertino,RJ,Colégio Técnico da UFRRJ
3051,Evadidos,100934587,preta,2021-08-06,2023-12-15,15 a 19 anos,1.067,16.0,CPII,2021-09-01,Região Sudeste,"RFP>3,5",Masculino,Vespertino,RJ,Campus Niterói
4560,Concluintes,85633243,amarela,2018-04-06,2021-02-06,15 a 19 anos,1.067,18.0,CPII,2021-05-01,Região Sudeste,"1,5<RFP<=2,5",Feminino,Vespertino,RJ,Campus Niterói
4560,Concluintes,85821006,amarela,2018-04-06,2021-02-06,20 a 24 anos,1.067,21.0,CPII,2021-07-01,Região Sudeste,Não declarada,Feminino,Vespertino,RJ,Campus Realengo II
4560,Concluintes,85623219,amarela,2018-04-06,2021-02-06,15 a 19 anos,1.067,19.0,CPII,2021-04-01,Região Sudeste,Não declarada,Feminino,Vespertino,RJ,Campus Humaitá II
4560,Concluintes,72362854,branca,2017-04-07,2019-12-21,20 a 24 anos,1.067,20.0,CPII,2021-05-10,Região Sudeste,"0,5<RFP<=1,0",Feminino,Vespertino,RJ,Campus São Cristóvão III
4560,Concluintes,91066828,branca,2018-04-06,2021-02-06,20 a 24 anos,1.067,20.0,CPII,2021-05-01,Região Sudeste,"0,5<RFP<=1,0",Feminino,Vespertino,RJ,Campus Centro
4560,Concluintes,85933952,branca,2018-04-06,2021-02-06,20 a 24 anos,1.067,20.0,CPII,2021-07-01,Região Sudeste,"0,5<RFP<=1,0",Feminino,Vespertino,RJ,Campus São Cristóvão III
4560,Concluintes,85915232,branca,2018-04-06,2021-02-06,15 a 19 anos,1.067,19.0,CPII,2021-05-01,Região Sudeste,"0,5<RFP<=1,0",Feminino,Vespertino,RJ,Campus São Cristóvão III
4560,Concluintes,85971028,branca,2018-04-06,2021-02-06,15 a 19 anos,1.067,19.0,CPII,2021-04-01,Região Sudeste,"0,5<RFP<=1,0",Feminino,Vespertino,RJ,Campus São Cristóvão III
4560,Concluintes,85954970,branca,2018-04-06,2021-02-06,15 a 19 anos,1.067,19.0,CPII,2021-04-01,Região Sudeste,"0,5<RFP<=1,0",Feminino,Vespertino,RJ,Campus São Cristóvão III
4560,Concluintes,85972414,branca,2018-04-06,2021-02-06,15 a 19 anos,1.067,18.0,CPII,2021-04-01,Região Sudeste,"0,5<RFP<=1,0",Feminino,Vespertino,RJ,Campus São Cristóvão III
4560,Concluintes,85820509,branca,2018-04-06,2021-02-06,15 a 19 anos,1.067,19.0,CPII,2021-06-01,Região Sudeste,"0,5<RFP<=1,0",Feminino,Vespertino,RJ,Campus Realengo II
4560,Concluintes,85820511,branca,2018-04-06,2021-02-06,15 a 19 anos,1.067,19.0,CPII,2021-07-01,Região Sudeste,"0,5<RFP<=1,0",Feminino,Vespertino,RJ,Campus Realengo II
4560,Concluintes,85820027,branca,2018-04-06,2021-02-06,15 a 19 anos,1.067,18.0,CPII,2021-06-01,Região Sudeste,"0,5<RFP<=1,0",Feminino,Vespertino,RJ,Campus Realengo II
4560,Concluintes,72490030,branca,2017-04-07,2019-12-21,20 a 24 anos,1.067,20.0,CPII,2021-04-13,Região Sudeste,"0,5<RFP<=1,0",Feminino,Vespertino,RJ,Campus Niterói
4560,Concluintes,85627189,branca,2018-04-06,2021-02-06,15 a 19 anos,1.067,19.0,CPII,2021-05-01,Região Sudeste,"0,5<RFP<=1,0",Feminino,Vespertino,RJ,Campus Niterói
4560,Concluintes,85630227,branca,2018-04-06,2021-02-06,15 a 19 anos,1.067,19.0,CPII,2021-05-01,Região Sudeste,"0,5<RFP<=1,0",Feminino,Vespertino,RJ,Campus Niterói
4560,Concluintes,85630295,branca,2018-04-06,2021-02-06,20 a 24 anos,1.067,20.0,CPII,2021-05-01,Região Sudeste,"0,5<RFP<=1,0",Feminino,Vespertino,RJ,Campus Niterói
4560,Concluintes,85630743,branca,2018-04-06,2021-02-06,15 a 19 anos,1.067,18.0,CPII,2021-08-01,Região Sudeste,"0,5<RFP<=1,0",Feminino,Vespertino,RJ,Campus Niterói
4560,Concluintes,85769827,branca,2018-04-06,2021-02-06,15 a 19 anos,1.067,19.0,CPII,2021-04-01,Região Sudeste,"0<RFP<=0,5",Feminino,Vespertino,RJ,Campus Centro
4560,Concluintes,85933658,branca,2018-04-06,2021-02-06,20 a 24 anos,1.067,20.0,CPII,2021-04-01,Região Sudeste,"0<RFP<=0,5",Feminino,Vespertino,RJ,Campus São Cristóvão III
4560,Concluintes,85933868,branca,2018-04-06,2021-02-06,15 a 19 anos,1.067,19.0,CPII,2021-04-01,Região Sudeste,"0<RFP<=0,5",Feminino,Vespertino,RJ,Campus São Cristóvão III
4560,Concluintes,85820840,branca,2018-04-06,2021-02-06,20 a 24 anos,1.067,22.0,CPII,2021-06-01,Região Sudeste,"0<RFP<=0,5",Feminino,Vespertino,RJ,Campus Realengo II
4560,Concluintes,72725419,branca,2017-04-07,2019-12-21,20 a 24 anos,1.067,21.0,CPII,2021-07-01,Região Sudeste,"1,0<RFP<=1,5",Feminino,Vespertino,RJ,Campus Engenho Novo II
4560,Concluintes,87031798,branca,2018-04-06,2021-02-06,15 a 19 anos,1.067,19.0,CPII,2021-09-01,Região Sudeste,"1,0<RFP<=1,5",Feminino,Vespertino,RJ,Campus Tijuca II
4560,Concluintes,85972776,branca,2018-04-06,2021-02-06,15 a 19 anos,1.067,19.0,CPII,2021-07-01,Região Sudeste,"1,0<RFP<=1,5",Feminino,Vespertino,RJ,Campus São Cristóvão III
4560,Concluintes,85971248,branca,2018-04-06,2021-02-06,15 a 19 anos,1.067,19.0,CPII,2021-04-01,Região Sudeste,"1,0<RFP<=1,5",Feminino,Vespertino,RJ,Campus São Cristóvão III
4560,Concluintes,85769659,branca,2018-04-06,2021-02-06,15 a 19 anos,1.067,19.0,CPII,2021-07-01,Região Sudeste,"1,0<RFP<=1,5",Feminino,Vespertino,RJ,Campus Centro
4560,Concluintes,85954695,branca,2018-04-06,2021-02-06,15 a 19 anos,1.067,18.0,CPII,2021-04-01,Região Sudeste,"1,0<RFP<=1,5",Feminino,Vespertino,RJ,Campus São Cristóvão III
4560,Concluintes,85954870,branca,2018-04-06,2021-02-06,15 a 19 anos,1.067,19.0,CPII,2021-04-01,Região Sudeste,"1,0<RFP<=1,5",Feminino,Vespertino,RJ,Campus São Cristóvão III
4560,Concluintes,85775824,branca,2018-04-06,2021-02-06,15 a 19 anos,1.067,18.0,CPII,2021-07-01,Região Sudeste,"1,0<RFP<=1,5",Feminino,Vespertino,RJ,Campus Centro
4560,Concluintes,85971060,branca,2018-04-06,2021-02-06,15 a 19 anos,1.067,18.0,CPII,2021-05-01,Região Sudeste,"1,0<RFP<=1,5",Feminino,Vespertino,RJ,Campus São Cristóvão III
4560,Concluintes,85769821,branca,2018-04-06,2021-02-06,15 a 19 anos,1.067,19.0,CPII,2021-04-01,Região Sudeste,"1,0<RFP<=1,5",Feminino,Vespertino,RJ,Campus Centro
4560,Concluintes,85768014,branca,2018-04-06,2021-02-06,15 a 19 anos,1.067,18.0,CPII,2021-04-01,Região Sudeste,"1,0<RFP<=1,5",Feminino,Vespertino,RJ,Campus Centro
4560,Concluintes,85769475,branca,2018-04-06,2021-02-06,15 a 19 anos,1.067,19.0,CPII,2021-04-01,Região Sudeste,"1,0<RFP<=1,5",Feminino,Vespertino,RJ,Campus Centro
4560,Concluintes,85971260,branca,2018-04-06,2021-02-06,15 a 19 anos,1.067,18.0,CPII,2021-05-01,Região Sudeste,"1,0<RFP<=1,5",Feminino,Vespertino,RJ,Campus São Cristóvão III
4560,Concluintes,85820035,branca,2018-04-06,2021-02-06,15 a 19 anos,1.067,18.0,CPII,2021-06-01,Região Sudeste,"1,0<RFP<=1,5",Feminino,Vespertino,RJ,Campus Realengo II
4560,Concluintes,85820059,branca,2018-04-06,2021-02-06,15 a 19 anos,1.067,19.0,CPII,2021-06-01,Região Sudeste,"1,0<RFP<=1,5",Feminino,Vespertino,RJ,Campus Realengo II
4560,Concluintes,85858799,branca,2018-04-06,2021-02-06,15 a 19 anos,1.067,19.0,CPII,2021-04-01,Região Sudeste,"1,0<RFP<=1,5",Feminino,Vespertino,RJ,Campus Humaitá II
4560,Concluintes,98811014,branca,2018-04-06,2021-02-06,15 a 19 anos,1.067,19.0,CPII,2021-04-01,Região Sudeste,"1,0<RFP<=1,5",Feminino,Vespertino,RJ,Campus Humaitá II
4560,Concluintes,85664560,branca,2018-04-06,2021-02-06,15 a 19 anos,1.067,19.0,CPII,2021-05-01,Região Sudeste,"1,0<RFP<=1,5",Feminino,Vespertino,RJ,Campus Niterói
3051,Evadidos,101244511,branca,2021-08-06,2023-12-15,15 a 19 anos,1.067,15.0,CPII,2021-09-01,Região Sudeste,"1,0<RFP<=1,5",Feminino,Vespertino,RJ,Campus Realengo II
4560,Evadidos,85629997,branca,2018-04-06,2021-02-06,15 a 19 anos,1.067,18.0,CPII,2021-05-01,Região Sudeste,"1,0<RFP<=1,5",Feminino,Vespertino,RJ,Campus Niterói
3420,Evadidos,90173289,branca,2019-03-25,2021-12-30,15 a 19 anos,1.067,18.0,CPII,2021-07-01,Região Sudeste,"1,5<RFP<=2,5",Feminino,Vespertino,RJ,Campus Humaitá II
3420,Concluintes,90708026,branca,2019-04-01,2020-12-30,15 a 19 anos,1.067,19.0,CPII,2021-05-01,Região Sudeste,"1,5<RFP<=2,5",Feminino,Vespertino,RJ,Campus Niterói
4560,Concluintes,85971790,branca,2018-04-06,2021-02-06,15 a 19 anos,1.067,19.0,CPII,2021-07-01,Região Sudeste,"1,5<RFP<=2,5",Feminino,Vespertino,RJ,Campus São Cristóvão III
4560,Concluintes,85769641,branca,2018-04-06,2021-02-06,15 a 19 anos,1.067,19.0,CPII,2021-05-01,Região Sudeste,"1,5<RFP<=2,5",Feminino,Vespertino,RJ,Campus Centro
4560,Concluintes,85954843,branca,2018-04-06,2021-02-06,15 a 19 anos,1.067,18.0,CPII,2021-04-01,Região Sudeste,"1,5<RFP<=2,5",Feminino,Vespertino,RJ,Campus São Cristóvão III
4560,Concluintes,72800489,branca,2017-04-07,2019-12-21,20 a 24 anos,1.067,20.0,CPII,2021-06-18,Região Sudeste,"1,5<RFP<=2,5",Feminino,Vespertino,RJ,Campus Humaitá II
4560,Concluintes,85820045,branca,2018-04-06,2021-02-06,15 a 19 anos,1.067,19.0,CPII,2021-07-01,Região Sudeste,"1,5<RFP<=2,5",Feminino,Vespertino,RJ,Campus Realengo II
4560,Concluintes,90190400,branca,2018-04-06,2021-02-06,15 a 19 anos,1.067,18.0,CPII,2021-07-01,Região Sudeste,"1,5<RFP<=2,5",Feminino,Vespertino,RJ,Campus Realengo II
4560,Concluintes,72488744,branca,2017-04-07,2019-12-21,20 a 24 anos,1.067,21.0,CPII,2021-05-11,Região Sudeste,"1,5<RFP<=2,5",Feminino,Vespertino,RJ,Campus Niterói
4560,Concluintes,85625885,branca,2018-04-06,2021-02-06,15 a 19 anos,1.067,19.0,CPII,2021-05-01,Região Sudeste,"1,5<RFP<=2,5",Feminino,Vespertino,RJ,Campus Niterói
4560,Concluintes,85674667,branca,2018-04-06,2021-02-06,15 a 19 anos,1.067,18.0,CPII,2021-05-01,Região Sudeste,"1,5<RFP<=2,5",Feminino,Vespertino,RJ,Campus Niterói
4560,Concluintes,85632649,branca,2018-04-06,2021-02-06,15 a 19 anos,1.067,18.0,CPII,2021-05-01,Região Sudeste,"1,5<RFP<=2,5",Feminino,Vespertino,RJ,Campus Niterói
4560,Concluintes,85672789,branca,2018-04-06,2021-02-06,15 a 19 anos,1.067,18.0,CPII,2021-08-01,Região Sudeste,"1,5<RFP<=2,5",Feminino,Vespertino,RJ,Campus Niterói
4560,Concluintes,85633411,branca,2018-04-06,2021-02-06,15 a 19 anos,1.067,18.0,CPII,2021-05-01,Região Sudeste,"1,5<RFP<=2,5",Feminino,Vespertino,RJ,Campus Niterói
4560,Concluintes,85675555,branca,2018-04-06,2021-02-06,15 a 19 anos,1.067,19.0,CPII,2021-05-01,Região Sudeste,"1,5<RFP<=2,5",Feminino,Vespertino,RJ,Campus Niterói
4560,Concluintes,85665035,branca,2018-04-06,2021-02-06,15 a 19 anos,1.067,19.0,CPII,2021-05-01,Região Sudeste,"1,5<RFP<=2,5",Feminino,Vespertino,RJ,Campus Niterói
4560,Concluintes,85629873,branca,2018-04-06,2021-02-06,15 a 19 anos,1.067,18.0,CPII,2021-06-01,Região Sudeste,"1,5<RFP<=2,5",Feminino,Vespertino,RJ,Campus Niterói
4560,Concluintes,87031818,branca,2018-04-06,2021-02-06,15 a 19 anos,1.067,19.0,CPII,2021-09-01,Região Sudeste,"2,5<RFP<=3,5",Feminino,Vespertino,RJ,Campus Tijuca II
4560,Concluintes,85913774,branca,2018-04-06,2021-02-06,15 a 19 anos,1.067,19.0,CPII,2021-04-01,Região Sudeste,"2,5<RFP<=3,5",Feminino,Vespertino,RJ,Campus São Cristóvão III
4560,Concluintes,85915130,branca,2018-04-06,2021-02-06,15 a 19 anos,1.067,18.0,CPII,2021-04-01,Região Sudeste,"2,5<RFP<=3,5",Feminino,Vespertino,RJ,Campus São Cristóvão III
4560,Concluintes,85769843,branca,2018-04-06,2021-02-06,15 a 19 anos,1.067,19.0,CPII,2021-04-01,Região Sudeste,"2,5<RFP<=3,5",Feminino,Vespertino,RJ,Campus Centro
4560,Concluintes,85769615,branca,2018-04-06,2021-02-06,15 a 19 anos,1.067,18.0,CPII,2021-07-01,Região Sudeste,"2,5<RFP<=3,5",Feminino,Vespertino,RJ,Campus Centro
4560,Concluintes,85769491,branca,2018-04-06,2021-02-06,15 a 19 anos,1.067,18.0,CPII,2021-03-01,Região Sudeste,"2,5<RFP<=3,5",Feminino,Vespertino,RJ,Campus Centro
4560,Concluintes,72802743,branca,2017-04-07,2019-12-21,15 a 19 anos,1.067,19.0,CPII,2021-05-01,Região Sudeste,"2,5<RFP<=3,5",Feminino,Vespertino,RJ,Campus Humaitá II
4560,Concluintes,85820844,branca,2018-04-06,2021-02-06,15 a 19 anos,1.067,19.0,CPII,2021-06-01,Região Sudeste,"2,5<RFP<=3,5",Feminino,Vespertino,RJ,Campus Realengo II
4560,Concluintes,85858723,branca,2018-04-06,2021-02-06,15 a 19 anos,1.067,19.0,CPII,2021-04-01,Região Sudeste,"2,5<RFP<=3,5",Feminino,Vespertino,RJ,Campus Humaitá II
4560,Concluintes,85623203,branca,2018-04-06,2021-02-06,15 a 19 anos,1.067,19.0,CPII,2021-04-01,Região Sudeste,"2,5<RFP<=3,5",Feminino,Vespertino,RJ,Campus Humaitá II
4560,Concluintes,85665935,branca,2018-04-06,2021-02-06,15 a 19 anos,1.067,19.0,CPII,2021-05-01,Região Sudeste,"2,5<RFP<=3,5",Feminino,Vespertino,RJ,Campus Niterói
4560,Concluintes,85666131,branca,2018-04-06,2021-02-06,15 a 19 anos,1.067,18.0,CPII,2021-05-01,Região Sudeste,"2,5<RFP<=3,5",Feminino,Vespertino,RJ,Campus Niterói
4560,Concluintes,85629741,branca,2018-04-06,2021-02-06,15 a 19 anos,1.067,18.0,CPII,2021-06-01,Região Sudeste,"2,5<RFP<=3,5",Feminino,Vespertino,RJ,Campus Niterói
4560,Concluintes,85670545,branca,2018-04-06,2021-02-06,15 a 19 anos,1.067,18.0,CPII,2021-05-01,Região Sudeste,"2,5<RFP<=3,5",Feminino,Vespertino,RJ,Campus Niterói
4560,Concluintes,85666431,branca,2018-04-06,2021-02-06,15 a 19 anos,1.067,19.0,CPII,2021-05-01,Região Sudeste,"2,5<RFP<=3,5",Feminino,Vespertino,RJ,Campus Niterói
4560,Concluintes,85914416,branca,2018-04-06,2021-02-06,20 a 24 anos,1.067,20.0,CPII,2021-04-01,Região Sudeste,"2,5<RFP<=3,5",Feminino,Vespertino,RJ,Campus São Cristóvão III
3051,Evadidos,94326031,branca,2020-03-09,2022-12-23,15 a 19 anos,1.067,17.0,CPII,2021-05-01,Região Sudeste,"2,5<RFP<=3,5",Feminino,Vespertino,RJ,Campus Niterói
4560,Concluintes,72332605,branca,2017-04-07,2019-12-21,15 a 19 anos,1.067,19.0,CPII,2021-04-16,Região Sudeste,Não declarada,Feminino,Vespertino,RJ,Campus São Cristóvão III
4560,Concluintes,72363280,branca,2017-04-07,2019-12-21,15 a 19 anos,1.067,19.0,CPII,2021-07-01,Região Sudeste,Não declarada,Feminino,Vespertino,RJ,Campus São Cristóvão III
4560,Concluintes,72361620,branca,2017-04-07,2019-12-21,20 a 24 anos,1.067,20.0,CPII,2021-04-30,Região Sudeste,Não declarada,Feminino,Vespertino,RJ,Campus São Cristóvão III
4560,Concluintes,85970986,branca,2018-04-06,2021-02-06,15 a 19 anos,1.067,18.0,CPII,2021-04-01,Região Sudeste,Não declarada,Feminino,Vespertino,RJ,Campus São Cristóvão III
4560,Concluintes,85664666,branca,2018-04-06,2021-02-06,15 a 19 anos,1.067,18.0,CPII,2021-05-01,Região Sudeste,Não declarada,Feminino,Vespertino,RJ,Campus Niterói
4560,Evadidos,72082457,branca,2017-04-07,2019-12-21,20 a 24 anos,1.067,20.0,CPII,2021-01-01,Região Sudeste,Não declarada,Feminino,Vespertino,RJ,Campus Tijuca II
4560,Concluintes,91066786,branca,2018-04-06,2021-02-06,15 a 19 anos,1.067,19.0,CPII,2021-04-01,Região Sudeste,"RFP>3,5",Feminino,Vespertino,RJ,Campus Centro
4560,Concluintes,85664961,branca,2018-04-06,2021-02-06,15 a 19 anos,1.067,18.0,CPII,2021-05-01,Região Sudeste,"RFP>3,5",Feminino,Vespertino,RJ,Campus Niterói
4560,Concluintes,85563920,não declarada,2018-04-06,2021-02-06,15 a 19 anos,1.067,19.0,CPII,2021-04-01,Região Sudeste,"1,0<RFP<=1,5",Feminino,Vespertino,RJ,Campus Humaitá II
4560,Concluintes,72363588,não declarada,2017-04-07,2019-12-21,20 a 24 anos,1.067,22.0,CPII,2021-04-12,Região Sudeste,"1,5<RFP<=2,5",Feminino,Vespertino,RJ,Campus São Cristóvão III
4560,Concluintes,73189442,não declarada,2017-04-07,2019-12-21,20 a 24 anos,1.067,20.0,CPII,2021-07-30,Região Sudeste,Não declarada,Feminino,Vespertino,RJ,Campus Realengo II
4560,Concluintes,72753718,parda,2017-04-07,2019-12-21,20 a 24 anos,1.067,20.0,CPII,2021-07-30,Região Sudeste,"0,5<RFP<=1,0",Feminino,Vespertino,RJ,Campus Realengo II
4560,Concluintes,72361440,parda,2017-04-07,2019-12-21,20 a 24 anos,1.067,20.0,CPII,2021-04-30,Região Sudeste,"0,5<RFP<=1,0",Feminino,Vespertino,RJ,Campus São Cristóvão III
4560,Concluintes,85915530,parda,2018-04-06,2021-02-06,15 a 19 anos,1.067,19.0,CPII,2021-06-01,Região Sudeste,"0,5<RFP<=1,0",Feminino,Vespertino,RJ,Campus São Cristóvão III
4560,Concluintes,85971278,parda,2018-04-06,2021-02-06,15 a 19 anos,1.067,19.0,CPII,2021-07-01,Região Sudeste,"0,5<RFP<=1,0",Feminino,Vespertino,RJ,Campus São Cristóvão III
4560,Concluintes,66963839,parda,2016-03-07,2018-12-28,20 a 24 anos,1.067,21.0,CPII,2021-06-01,Região Sudeste,"0,5<RFP<=1,0",Feminino,Vespertino,RJ,Campus São Cristóvão III
4560,Concluintes,67327835,parda,2016-03-07,2018-12-28,20 a 24 anos,1.067,21.0,CPII,2021-07-30,Região Sudeste,"0,5<RFP<=1,0",Feminino,Vespertino,RJ,Campus Realengo II
4560,Concluintes,72362046,parda,2017-04-07,2019-12-21,15 a 19 anos,1.067,19.0,CPII,2021-05-11,Região Sudeste,"0<RFP<=0,5",Feminino,Vespertino,RJ,Campus São Cristóvão III
4560,Concluintes,85971030,parda,2018-04-06,2021-02-06,15 a 19 anos,1.067,19.0,CPII,2021-04-01,Região Sudeste,"1,0<RFP<=1,5",Feminino,Vespertino,RJ,Campus São Cristóvão III
